SCHOOL ID,SCHOOL NAME,GRADE,YEAR,READ-WARNING,READ-NOTMEET,READ-MEET,READ-EXCEED,MATH-WARNING,MATH-NOTMEET,MATH-MEET,MATH-EXCEED
1501629902474,SULLIVAN ELEM SCHOOL             ,4,2009,8.7,50,39.1,2.2,2.2,42.2,55.6,0
1501629902474,SULLIVAN ELEM SCHOOL             ,4,2010,3.3,51.7,40,5,11.5,31.1,55.7,1.6
1501629902474,SULLIVAN ELEM SCHOOL             ,4,2011,6.4,57.4,31.9,4.3,10.4,41.7,45.8,2.1
1501629902474,SULLIVAN ELEM SCHOOL             ,4,2012,1.9,46.2,44.2,7.7,3.8,20.8,73.6,1.9
1501629902474,SULLIVAN ELEM SCHOOL             ,4,2013,17.8,57.8,20,4.4,9.1,68.2,22.7,0
1501629902474,SULLIVAN ELEM SCHOOL             ,4,2014,16.7,50,30.6,2.8,13.5,48.6,37.8,0
1501629902474,SULLIVAN ELEM SPECIALITY SCHOOL  ,5,1999,5,70,26,0,10,70,20,0
1501629902474,SULLIVAN SPEC ELEM SCHOOL        ,5,2000,0,69,27,4,11,51,38,0
1501629902474,SULLIVAN ELEM SPECIALTY SCHOOL   ,5,2001,.b,.b,.b,.b,.b,.b,.b,.b
1501629902474,SULLIVAN ELEM SPECIALTY SCHOOL   ,5,2002,5,80,12.5,2.5,19.8,60.5,19.8,0
1501629902474,SULLIVAN ELEM SPECIALTY SCHOOL   ,5,2003,1.7,77.6,19,1.7,.b,.b,.b,.b
1501629902474,SULLIVAN ELEM SPECIALTY SCHOOL   ,5,2004,5.4,75.7,12.2,6.8,18.9,55.4,24.3,1.4
1501629902474,SULLIVAN ELEM SCHOOL             ,5,2005,3.8,73.1,19.2,3.8,13.9,55.7,30.4,0
1501629902474,SULLIVAN ELEM SCHOOL             ,5,2006,7,58.1,25.6,1.2,3.5,56.5,37.2,0
1501629902474,SULLIVAN ELEM SCHOOL             ,5,2007,3.9,64.9,27.3,3.9,3.9,39.5,55.3,1.3
1501629902474,SULLIVAN ELEM SCHOOL             ,5,2008,0,60.3,31.7,7.9,3.3,49.2,47.5,0
1501629902474,SULLIVAN ELEM SCHOOL             ,5,2009,0,52.9,41.2,5.9,0,52.9,47.1,0
1501629902474,SULLIVAN ELEM SCHOOL             ,5,2010,0,53.3,33.3,13.3,1.7,45,53.3,0
1501629902474,SULLIVAN ELEM SCHOOL             ,5,2011,4.6,44.6,44.6,6.2,4.6,49.2,46.2,0
1501629902474,SULLIVAN ELEM SCHOOL             ,5,2012,2.2,43.5,39.1,15.2,6.4,55.3,38.3,0
1501629902474,SULLIVAN ELEM SCHOOL             ,5,2013,24.1,51.9,16.7,7.4,24.5,60.4,15.1,0
1501629902474,SULLIVAN ELEM SCHOOL             ,5,2014,10.6,66,21.3,2.1,20.8,52.1,27.1,0
1501629902474,SULLIVAN ELEM SCHOOL                    ,6,1997,.a,81,16,3,.a,52,45,3
1501629902474,SULLIVAN ELEM SPECIALITY SCHOOL         ,6,1998,.a,67,29,4,.a,51,46,2
1501629902474,SULLIVAN ELEM SCHOOL             ,6,2006,0,57.1,36.3,6.6,4.4,51.6,42.9,1.1
1501629902474,SULLIVAN ELEM SCHOOL             ,6,2007,0,65.9,30.6,3.5,6,53.6,39.3,1.2
1501629902474,SULLIVAN ELEM SCHOOL             ,6,2008,2.8,41.7,47.2,8.3,0,50.7,47.9,1.4
1501629902474,SULLIVAN ELEM SCHOOL             ,6,2009,0,43.9,51.5,4.5,3,59.1,37.9,0
1501629902474,SULLIVAN ELEM SCHOOL             ,6,2010,2.1,33.3,60.4,4.2,2,36.7,61.2,0
1501629902474,SULLIVAN ELEM SCHOOL             ,6,2011,0,26.2,62.3,11.5,8.5,30.5,61,0
1501629902474,SULLIVAN ELEM SCHOOL             ,6,2012,1.8,36.8,57.9,3.5,1.9,37,59.3,1.9
1501629902474,SULLIVAN ELEM SCHOOL             ,6,2013,22.7,50,22.7,4.5,32.6,55.8,11.6,0
1501629902474,SULLIVAN ELEM SCHOOL             ,6,2014,9.1,59.1,25,6.8,8.9,53.3,33.3,4.4
1501629902474,SULLIVAN ELEM SCHOOL             ,7,2006,1.3,54.5,44.2,0,14.3,50.6,32.5,2.6
1501629902474,SULLIVAN ELEM SCHOOL             ,7,2007,0,43,51.9,5.1,5,42.5,52.5,0
1501629902474,SULLIVAN ELEM SCHOOL             ,7,2008,1.6,45.9,50.8,1.6,1.7,50,45,3.3
1501629902474,SULLIVAN ELEM SCHOOL             ,7,2009,57.2,34,1.9,35.2,56.8,20.7,9.6,32.7
1501629902474,SULLIVAN ELEM SCHOOL             ,7,2010,0,68.8,29.7,1.6,6.2,50.8,41.5,1.5
1501629902474,SULLIVAN ELEM SCHOOL             ,7,2011,0,43.1,51.7,5.2,8.6,44.8,46.6,0
1501629902474,SULLIVAN ELEM SCHOOL             ,7,2012,0,45.5,47.3,7.3,7.4,16.7,74.1,1.9
1501629902474,SULLIVAN ELEM SCHOOL             ,7,2013,9.1,32.7,49.1,9.1,16.1,44.6,39.3,0
1501629902474,SULLIVAN ELEM SCHOOL             ,7,2014,16.3,41.9,37.2,4.7,11.6,51.2,37.2,0
1501629902474,SULLIVAN ELEM SCHOOL                    ,8,1997,.a,65,35,0,.a,40,60,0
1501629902474,SULLIVAN ELEM SPECIALITY SCHOOL         ,8,1998,.a,52,46,2,.a,43,51,6
1501629902474,SULLIVAN ELEM SPECIALITY SCHOOL  ,8,1999,0,67,26,8,13,81,6,0
1501629902474,SULLIVAN SPEC ELEM SCHOOL        ,8,2000,0,42,53,5,20,68,12,0
1501629902474,SULLIVAN ELEM SPECIALTY SCHOOL   ,8,2001,2,56,42,0,13,81,6,0
1501629902474,SULLIVAN ELEM SPECIALTY SCHOOL   ,8,2002,7.1,53.6,39.3,0,20,70.9,9.1,0
1501629902474,SULLIVAN ELEM SPECIALTY SCHOOL   ,8,2003,3.2,50,43.5,3.2,.b,.b,.b,.b
1501629902474,SULLIVAN ELEM SPECIALTY SCHOOL   ,8,2004,0,48.1,50.6,1.3,12.8,64.1,23.1,0
1501629902474,SULLIVAN ELEM SCHOOL             ,8,2005,5.4,53.3,40.2,1.1,23.3,62.2,14.4,0
1501629902474,SULLIVAN ELEM SCHOOL             ,8,2006,2.6,29.9,66.2,1.3,7.8,35.1,51.9,5.2
1501629902474,SULLIVAN ELEM SCHOOL             ,8,2007,3.9,27.6,68.4,0,0,46.1,48.7,5.3
1501629902474,SULLIVAN ELEM SCHOOL             ,8,2008,0,33.8,66.2,0,2.8,46.5,49.3,1.4
1501629902474,SULLIVAN ELEM SCHOOL             ,8,2009,54.6,35.6,0,32.7,74.6,9,0,53.8
1501629902474,SULLIVAN ELEM SCHOOL             ,8,2010,0,21.6,74.5,3.9,7.7,32.7,53.8,5.8
1501629902474,SULLIVAN ELEM SCHOOL             ,8,2011,0,26.9,73.1,0,0,23.1,76.9,0
1501629902474,SULLIVAN ELEM SCHOOL             ,8,2012,0,15.1,83,1.9,0,48.1,50,1.9
1501629902474,SULLIVAN ELEM SCHOOL             ,8,2013,8.2,51,30.6,10.2,14.3,69.4,16.3,0
1501629902474,SULLIVAN ELEM SCHOOL             ,8,2014,8.8,54.4,36.8,0,12.1,46.6,41.4,0
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD        ,3,1997,.a,56,41,3,.a,22,73,5
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD        ,3,1998,.a,66,30,4,.a,33,66,1
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,1999,28,64,8,0,32,40,28,0
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2000,17,55,26,2,24,35,37,4
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2001,32,45,10,1,24,43,37,3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2002,25.5,56.4,18.1,0,20.8,34.4,39.1,3.1
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2003,21.5,51.9,.b,2.5,15.1,36,47.2,3.5
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2004,21.1,47.4,30.3,1.3,18.5,24.7,45.5,12.3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2005,25.7,41.9,27,5.4,23,21.6,44.6,10.8
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2006,10.5,38.6,35.7,7,3.5,24.6,46.4,22.8
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2007,13.9,40.3,34.7,11.1,6.9,22.2,52.8,18.1
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2008,8.6,34.3,48.6,8.6,2.9,15.7,58.6,22.9
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2009,15.6,25,40.6,18.8,9.4,10.9,48.4,31.3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2010,17.9,39.3,35.7,7.1,7.1,19.6,62.5,10.7
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2011,18.4,30.6,40.8,10.2,12.2,26.5,44.9,16.3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2012,5.6,25,58.3,11.1,2.8,27.8,55.6,13.9
1501629902475,SUMNER MATH & SCI COMM ACAD ES   ,3,2013,15.2,47.8,23.9,13,23.9,47.8,21.7,6.5
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,3,2014,10.9,45.7,30.4,13,2.2,47.8,37,13
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,4,2006,.b,.b,.b,15.4,3.8,25,.b,11.5
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,4,2007,0,41.2,56.9,2,2,15.7,62.7,19.6
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,4,2008,0,19.6,71.7,8.7,0,6.5,84.8,8.7
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,4,2009,1.9,46.3,46.3,5.6,0,16.7,77.8,5.6
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,4,2010,3.3,30,51.7,15,3.3,16.7,53.3,26.7
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,4,2011,0,35.2,48.1,16.7,0,22.2,70.4,7.4
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,4,2012,0,38.3,48.9,12.8,0,21.3,57.4,21.3
1501629902475,SUMNER MATH & SCI COMM ACAD ES   ,4,2013,8,52,36,4,4,48,40,8
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,4,2014,9.1,45.5,27.3,18.2,6.8,27.3,54.5,11.4
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,1999,6,69,15,10,21,60,17,2
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2000,3,66,28,3,8,66,25,0
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2001,.b,.b,.b,.b,.b,.b,.b,.b
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2002,0,72,21.3,6.7,7.5,67.5,25,0
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2003,1.5,69.1,26.5,2.9,.b,.b,.b,.b
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2004,1.6,58.1,33.9,6.5,1.6,42.9,55.6,0
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2005,5.3,61.4,26.3,7,3.3,48.3,48.3,0
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2006,0,47.9,29.6,6.3,2.1,29.2,63,4.2
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2007,0,54.7,34.4,10.9,0,35.9,59.4,4.7
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2008,0,46.2,40.4,13.5,0,38.5,50,11.5
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2009,0,40,55.6,4.4,0,20,73.3,6.7
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2010,0,40.4,44.7,14.9,0,27.7,66,6.4
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2011,0,31.4,58.8,9.8,0,25.5,66.7,7.8
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2012,0,25.5,63.8,10.6,0,29.8,68.1,2.1
1501629902475,SUMNER MATH & SCI COMM ACAD ES   ,5,2013,13.5,35.1,48.6,2.7,11.1,36.1,50,2.8
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,5,2014,14.7,47.1,26.5,11.8,5.9,29.4,52.9,11.8
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD        ,6,1997,.a,78,17,5,.a,33,63,3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD        ,6,1998,.a,58,37,5,.a,33,63,3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,6,2006,0,31.7,60.3,7.9,0,34.9,60.3,4.8
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,6,2007,0,40,47.3,12.7,0,25.5,65.5,9.1
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,6,2008,0,33.3,53,13.6,1.5,19.7,63.6,15.2
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,6,2009,0,28.1,61.4,10.5,0,24.6,64.9,10.5
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,6,2010,0,18.8,72.9,8.3,0,8.3,81.3,10.4
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,6,2011,0,18.5,74.1,7.4,0,29.6,61.1,9.3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,6,2012,0,23.3,67.4,9.3,0,4.7,67.4,27.9
1501629902475,SUMNER MATH & SCI COMM ACAD ES   ,6,2013,3.4,37.9,48.3,10.3,0,17.2,75.9,6.9
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,6,2014,8.1,29.7,59.5,2.7,10.8,13.5,51.4,24.3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,7,2006,0,31,59.2,9.9,2.8,23.9,53.5,19.7
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,7,2007,3.8,35.9,52.6,7.7,1.3,19.2,59,20.5
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,7,2008,0,35.2,55.6,9.3,1.9,22.2,61.1,14.8
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,7,2009,57.2,34,0,22.6,56.8,20.7,0,9.4
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,7,2010,0,38,50,12,2,22,62,14
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,7,2011,0,26.7,62.2,11.1,0,15.9,61.4,22.7
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,7,2012,0,39.6,52.1,8.3,6.3,12.5,62.5,18.8
1501629902475,SUMNER MATH & SCI COMM ACAD ES   ,7,2013,4.7,41.9,44.2,9.3,0,30.2,58.1,11.6
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,7,2014,3.1,53.1,43.8,0,0,37.5,56.3,6.3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD        ,8,1997,.a,69,29,2,.a,43,56,2
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD        ,8,1998,.a,49,46,5,.a,39,58,3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,1999,0,48,46,6,14,80,6,0
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2000,0,42,53,5,14,79,7,0
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2001,2,55,44,0,19,60,19,2
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2002,0,42.9,50.8,6.3,10.6,78.8,10.6,0
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2003,0,46.9,50,3.1,.b,.b,.b,.b
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2004,0,39.3,58.9,1.8,5.6,61.1,27.8,5.6
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2005,0,29.9,68.7,1.5,1.4,47.1,45.7,5.7
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2006,0,29.1,67.3,3.6,3.6,32.7,41.8,21.8
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2007,0,25.3,72.2,2.5,2.5,22.8,49.4,25.3
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2008,0,29.5,69.2,1.3,1.3,28.6,46.8,23.4
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2009,54.6,35.6,0,24,74.6,9,2,18
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2010,0,20.4,74.1,5.6,0,11.1,59.3,29.6
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2011,0,17.4,80.4,2.2,0,13,69.6,17.4
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2012,0,6.3,93.8,0,0,16.7,58.3,25
1501629902475,SUMNER MATH & SCI COMM ACAD ES   ,8,2013,10.5,34.2,52.6,2.6,10.5,44.7,44.7,0
1501629902475,SUMNER ELEM MATH & SCI COMM ACAD ,8,2014,15.2,30.4,45.7,8.7,4.4,22.2,48.9,24.4
1501629902476,SUTHERLAND ELEM SCHOOL                  ,3,1997,.a,17,57,26,.a,1,65,34
1501629902476,SUTHERLAND ELEM SCHOOL                  ,3,1998,.a,24,46,30,.a,6,67,27
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,1999,4,28,56,12,4,16,54,25
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2000,1,25,50,24,4,13,63,20
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2001,3,33,50,16,3,19,52,22
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2002,2.2,31.5,40.4,25.8,4.5,10.1,42.9,46.1
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2003,3.2,37.9,39.5,23.2,1.1,18.1,37.5,43.6
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2004,7.5,25,46.3,21.3,6.3,15,44.4,37.5
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2005,3.8,28.8,46.3,21.3,2.5,10,52.5,35
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2006,4.4,17.8,50,26.7,2.2,11.1,45.8,31.1
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2007,2.2,24.2,51.6,22,3.3,9.9,56,30.8
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2008,2.6,15.8,46.1,35.5,1.3,10.5,40.8,47.4
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2009,2,17.6,43.1,37.3,2,8.8,46.1,43.1
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2010,2.4,20,43.5,34.1,4.7,9.4,34.1,51.8
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2011,4.3,15.1,45.2,35.5,3.2,5.4,46.2,45.2
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2012,7.9,15.7,27,49.4,7.9,9,33.7,49.4
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2013,4.9,27.2,40.7,27.2,6.2,42,45.7,6.2
1501629902476,SUTHERLAND ELEM SCHOOL           ,3,2014,2.3,21.8,33.3,42.5,5.7,25.3,43.7,25.3
1501629902476,SUTHERLAND ELEM SCHOOL           ,4,2006,1.5,22.4,44.8,30.1,1.4,11,64.2,21.9
1501629902476,SUTHERLAND ELEM SCHOOL           ,4,2007,0,15.7,55.1,29.2,1.1,7.9,64,27
1501629902476,SUTHERLAND ELEM SCHOOL           ,4,2008,0,19.3,47,33.7,0,9.6,61.4,28.9
1501629902476,SUTHERLAND ELEM SCHOOL           ,4,2009,0,13.9,48.6,37.5,0,6.9,65.3,27.8
1501629902476,SUTHERLAND ELEM SCHOOL           ,4,2010,0,21.3,40.4,38.3,2.1,11.7,57.4,28.7
1501629902476,SUTHERLAND ELEM SCHOOL           ,4,2011,1.1,18,41.6,39.3,2.2,11.2,53.9,32.6
1501629902476,SUTHERLAND ELEM SCHOOL           ,4,2012,0,22,42.9,35.2,1.1,15.4,46.2,37.4
1501629902476,SUTHERLAND ELEM SCHOOL           ,4,2013,5.7,24.1,44.8,25.3,2.3,35.6,50.6,11.5
1501629902476,SUTHERLAND ELEM SCHOOL           ,4,2014,5.3,38.7,37.3,18.7,8,26.7,61.3,4
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,1999,1,27,31,41,4,24,69,3
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2000,0,25,45,30,4,26,69,1
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2001,.b,.b,.b,.b,.b,.b,.b,.b
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2002,0,24.2,45.1,30.8,5.5,28.6,64.8,1.1
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2003,0,34.7,44,21.3,.b,.b,.b,.b
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2004,0,29.4,37.6,32.9,2.4,31.8,62.4,3.5
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2005,2,27.5,47.1,23.5,4,25.7,60.4,9.9
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2006,0,25.8,37.5,25.8,0,14.4,72.9,9.3
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2007,0,20,52,28,0,10.8,71.6,17.6
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2008,0,20.4,45.2,34.4,0,12,70.7,17.4
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2009,2.3,16.3,37.2,44.2,0,14.3,71.4,14.3
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2010,0,14.3,39,46.8,0,11.7,66.2,22.1
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2011,0,13.5,49,37.5,0,12.5,63.5,24
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2012,0,17.2,39.1,43.7,1.1,17.2,67.8,13.8
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2013,2,32.3,37.4,28.3,6.1,32.3,50.5,11.1
1501629902476,SUTHERLAND ELEM SCHOOL           ,5,2014,2.4,24.1,50.6,22.9,0,24.1,48.2,27.7
1501629902476,SUTHERLAND ELEM SCHOOL                  ,6,1997,.a,23,54,23,.a,6,51,43
1501629902476,SUTHERLAND ELEM SCHOOL                  ,6,1998,.a,16,52,33,.a,0,69,31
1501629902476,SUTHERLAND ELEM SCHOOL           ,6,2006,0,14.4,50,35.6,0,11.5,69.2,19.2
1501629902476,SUTHERLAND ELEM SCHOOL           ,6,2007,0,6.9,71.6,21.6,0,4.9,76.5,18.6
1501629902476,SUTHERLAND ELEM SCHOOL           ,6,2008,0,10.5,44.7,44.7,0,10.5,73.7,15.8
1501629902476,SUTHERLAND ELEM SCHOOL           ,6,2009,0,8.7,44.6,46.7,0,6.5,69.6,23.9
1501629902476,SUTHERLAND ELEM SCHOOL           ,6,2010,1.2,4.9,48.1,45.7,1.2,9.9,63,25.9
1501629902476,SUTHERLAND ELEM SCHOOL           ,6,2011,0,7.1,46.4,46.4,1.2,13.1,46.4,39.3
1501629902476,SUTHERLAND ELEM SCHOOL           ,6,2012,0,10.2,48,41.8,0,10.2,46.9,42.9
1501629902476,SUTHERLAND ELEM SCHOOL           ,6,2013,4.4,21.1,42.2,32.2,6.7,25.6,42.2,25.6
1501629902476,SUTHERLAND ELEM SCHOOL           ,6,2014,4.3,36.2,42.6,17,8.5,26.6,51.1,13.8
1501629902476,SUTHERLAND ELEM SCHOOL           ,7,2006,0,13.6,56.8,29.5,2.3,12.5,56.8,28.4
1501629902476,SUTHERLAND ELEM SCHOOL           ,7,2007,1,12.4,66.7,20,1,13.3,57.1,28.6
1501629902476,SUTHERLAND ELEM SCHOOL           ,7,2008,0,5.3,60,34.7,1.1,6.3,62.1,30.5
1501629902476,SUTHERLAND ELEM SCHOOL           ,7,2009,57.2,34,0,13.7,56.8,20.7,1.4,5.5
1501629902476,SUTHERLAND ELEM SCHOOL           ,7,2010,0,5.5,67,27.5,0,5.5,63.7,30.8
1501629902476,SUTHERLAND ELEM SCHOOL           ,7,2011,1.3,6.3,49.4,43,1.3,6.3,43,49.4
1501629902476,SUTHERLAND ELEM SCHOOL           ,7,2012,0,9,57.7,33.3,0,7.7,42.3,50
1501629902476,SUTHERLAND ELEM SCHOOL           ,7,2013,0,11.6,52.6,35.8,1.1,16.8,61.1,21.1
1501629902476,SUTHERLAND ELEM SCHOOL           ,7,2014,5.5,20.5,42.5,31.5,2.7,26,57.5,13.7
1501629902476,SUTHERLAND ELEM SCHOOL                  ,8,1997,.a,13,65,22,.a,4,69,27
1501629902476,SUTHERLAND ELEM SCHOOL                  ,8,1998,.a,18,59,24,.a,2,71,27
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,1999,0,19,52,29,1,48,42,8
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2000,0,14,63,23,4,42,35,19
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2001,0,23,58,20,6,18,57,18
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2002,0,14.7,74.7,10.7,2.7,30.7,42.7,24
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2003,0,17,67,15.9,.b,.b,.b,.b
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2004,1.2,16.3,61.6,20.9,4.7,18.6,50,26.7
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2005,0,11.6,68.6,19.8,1.2,26.7,52.3,19.8
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2006,1.2,12,78.3,8.4,1.2,15.7,65.1,18.1
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2007,1.1,7.7,62.6,28.6,2.2,9.9,46.2,41.8
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2008,0,5.6,80.4,14,0.9,10.3,52.3,36.4
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2009,54.6,35.6,0,2.1,74.6,9,0,3.1
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2010,0,8.2,74,17.8,0,9.6,43.8,46.6
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2011,0,10.6,75.5,13.8,1.1,4.3,59.6,35.1
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2012,0,8.6,72.8,18.5,0,7.4,50.6,42
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2013,1.3,14.7,44,40,1.3,17.3,57.3,24
1501629902476,SUTHERLAND ELEM SCHOOL           ,8,2014,3.6,25.3,43.4,27.7,1.2,14.5,59,25.3
1501629902477,SWIFT ELEM SPECIALITY SCHOOL            ,3,1997,.a,46,51,3,.a,15,76,9
1501629902477,SWIFT ELEM SPECIALITY SCHOOL            ,3,1998,.a,53,40,7,.a,13,76,11
1501629902477,SWIFT ELEM SPECIALITY SCHOOL     ,3,1999,16,50,30,4,14,34,47,4
1501629902477,SWIFT ELEM SPECIALITY SCHOOL     ,3,2000,6,57,31,6,12,47,33,8
1501629902477,SWIFT ELEM SPECIALTY SCHOOL      ,3,2001,15,51,24,8,16,26,46,18
1501629902477,SWIFT ELEM SPECIALTY SCHOOL      ,3,2002,20.8,41.7,31.3,6.3,17.6,25.5,54.5,15.7
1501629902477,SWIFT ELEM SPECIALTY SCHOOL      ,3,2003,11.8,37.3,.b,11.8,5.2,25.9,53.1,15.5
1501629902477,SWIFT ELEM SPECIALTY SCHOOL      ,3,2004,6.1,34.7,38.8,20.4,10.2,18.4,47.8,28.6
1501629902477,SWIFT ELEM SPECIALTY SCHOOL      ,3,2005,20,46.7,26.7,6.7,23.3,40,26.7,10
